posixTime,teamID,lat,lon,spdkn,hdgdeg
1405797300,358,42.07313,-87.62393,6.45424860067656,3
1405796400,358,42.0464,-87.62787,6.53628675293667,356
1405795500,358,42.01942,-87.6229,5.98564696368414,357
1405794600,358,41.99459,-87.61979,5.63216465439291,355
1405793700,358,41.97143,-87.61472,5.31472728637899,353
1405792800,358,41.94977,-87.60854,4.61301698357321,347
1405791900,358,41.93178,-87.59945,4.11152412933397,349
1405791007,358,41.91552,-87.5928,3.3349101819212,351
1405790100,358,41.90193,-87.58827,3.18035367052645,349
1405789200,358,41.88924,-87.58315,2.44894370101901,340
1405788300,358,41.88023,-87.57672,0.942199610140638,262
1405787400,358,41.88059,-87.57147,1.18814631659092,328
1405786500,358,41.87696,-87.56695,1.22277621566663,95
1405785600,358,41.87726,-87.57378,3.58566831143807,145
1405784700,358,41.88757,-87.5883,2.58392897157079,71
1405783800,358,41.88515,-87.60239,2.43845624164113,62
1405782900,358,41.88165,-87.6152,0.22303634846465,126
1405782000,358,41.88206,-87.61632,0.0102447854032993,194
1405781100,358,41.8821,-87.6163,0.01147567944954,320
1405780200,358,41.88207,-87.61625,0.0075404538071999,116
1405779300,358,41.88208,-87.61629,0.216593348747623,29
1405778410,358,41.88139,-87.61705,0,0
1405951800,1221,45.8482,-84.61752,0.599188668420576,320
1405951500,1221,45.84783,-84.61645,4.03224229243856,331
1405951200,1221,45.84446,-84.61003,2.9010812621729,8
1405950900,1221,45.84065,-84.61191,7.52554297288278,42
1405950600,1221,45.83644,-84.62564,8.29305286582438,47
1405950300,1221,45.83242,-84.64113,8.69016888261591,52
1405950000,1221,45.82893,-84.65771,11.0306866458495,59
1405949701,1221,45.82553,-84.67907,10.5355577247342,68
1405949400,1221,45.82325,-84.69988,9.35099010982919,69
1405948500,1221,45.8176,-84.75519,11.9138127216023,88
1405947600,1221,45.81687,-84.8264,9.80293077337057,95
1405946700,1221,45.81817,-84.88497,12.3211416892501,94
1405945800,1221,45.8195,-84.9586,15.2631020175579,93
1405944982,1221,45.82078,-85.04151,13.3777789520639,78
1405944005,1221,45.81599,-85.12805,7.98871132677592,6
1405943100,1221,45.7839,-85.14168,9.2329181825759,10
1405942200,1221,45.75111,-85.17051,13.3152645983827,12
1405941300,1221,45.7115,-85.22615,11.644321212261,10
1405940400,1221,45.67714,-85.27518,11.1000139800377,8
1405939500,1221,45.64575,-85.32377,10.1708530176584,6
1405938600,1221,45.61774,-85.36924,10.8792738790129,3
1405937706,1221,45.58806,-85.41763,10.5619742279309,1
1405936800,1221,45.55904,-85.46544,11.1133265182298,2
1405935900,1221,45.52673,-85.51279,11.0407526162637,5
1405935000,1221,45.49351,-85.55819,9.68472192129592,6
1405934100,1221,45.46284,-85.59558,6.42302553163126,9
1405933200,1221,45.44428,-85.62306,6.24093007629571,13
1405932300,1221,45.42806,-85.65202,7.30652864822424,14
1405931400,1221,45.40831,-85.68502,8.40793469296305,15
1405930500,1221,45.38494,-85.72218,9.89357707066495,17
1405929600,1221,45.35742,-85.76586,9.47719314382155,19
1405928713,1221,45.33091,-85.80639,8.01496078951451,19
1405927800,1221,45.30711,-85.84067,8.15760487201629,24
1405926900,1221,45.28499,-85.87735,9.21544183748885,28
1405926000,1221,45.26156,-85.92057,8.98017390856954,28
1405925100,1221,45.23763,-85.96142,8.1584043206893,30
1405924200,1221,45.21602,-85.99867,8.27808942771517,35
1405923306,1221,45.1963,-86.03843,8.02300908781348,45
1405922400,1221,45.18086,-86.08085,1.79974632644374,54
1405921500,1221,45.17819,-86.09079,11.4110004365082,40
1405920600,1221,45.15168,-86.14676,8.73997096797643,38
1405919700,1221,45.12976,-86.18798,9.91847211924927,41
1405918800,1221,45.10608,-86.23597,9.20701449990188,42
1405917900,1221,45.08373,-86.28013,6.72792806934859,23
1405917000,1221,45.06021,-86.30172,9.82405329107389,324
1405916100,1221,45.03194,-86.25983,7.03568039929068,334
1405915200,1221,45.00755,-86.23683,8.94930867924337,335
1405914300,1221,44.97577,-86.20926,9.56388024814102,336
1405913400,1221,44.94102,-86.18171,5.83824656875294,355
1405912500,1221,44.91685,-86.17786,7.96327137488139,33
1405911606,1221,44.89034,-86.2055,7.57333452872617,36
1405910700,1221,44.86579,-86.23394,8.24984992947896,48
1405909800,1221,44.84373,-86.27112,8.95636029129976,39
1405908900,1221,44.81526,-86.30513,8.93225772264026,41
1405908000,1221,44.78735,-86.33982,8.72300197793684,39
1405907100,1221,44.75919,-86.37218,8.82468768985699,40
1405906200,1221,44.73054,-86.40462,7.81632619747856,40
1405905300,1221,44.70491,-86.43289,7.58762904546469,33
1405904400,1221,44.67786,-86.4559,8.05664755986452,30
1405903500,1221,44.64815,-86.47786,7.59469610527447,28
1405902600,1221,44.61954,-86.49685,7.96749254865972,30
1405901706,1221,44.59003,-86.51751,8.08062316419989,29
1405900800,1221,44.55931,-86.5376,9.02216997416376,30
1405899900,1221,44.52553,-86.56073,9.35805410010521,31
1405899000,1221,44.49049,-86.5847,8.86973540030316,32
1405898100,1221,44.45755,-86.60817,8.77942951750095,31
1405897200,1221,44.42441,-86.62985,8.56997013951177,30
1405896300,1221,44.39179,-86.65017,8.11440766560199,31
1405895400,1221,44.36102,-86.66976,7.62418469761883,30
1405894500,1221,44.33201,-86.68785,7.43300210700153,33
1405893600,1221,44.30412,-86.70666,7.29007072805008,34
1405892700,1221,44.27691,-86.72551,7.91568077795448,34
1405891800,1221,44.24743,-86.74615,8.6094329530821,36
1405890907,1221,44.21595,-86.76932,7.97394437084645,39
1405890000,1221,44.18723,-86.79332,8.38436463359481,43
1405889100,1221,44.15825,-86.82051,8.7575849833131,41
1405888200,1221,44.12737,-86.84759,8.92664950864079,38
1405887300,1221,44.09487,-86.87277,11.5412682711471,39
1405886400,1221,44.05334,-86.9065,8.52310881561446,35
1405885500,1221,44.02158,-86.92859,8.54549340351142,35
1405884600,1221,43.98967,-86.95054,7.66170443537735,32
1405883700,1221,43.96059,-86.96883,8.25075191574587,40
1405882812,1221,43.93157,-86.99321,7.64949280504344,43
1405881900,1221,43.90488,-87.01845,7.24704598653113,40
1405881074,1221,43.8812,-87.03842,6.65594174103992,39
1405880100,1221,43.85531,-87.05947,6.5077660785613,37
1405879207,1221,43.83178,-87.07755,6.36349079101726,38
1405878300,1221,43.80859,-87.09594,6.32719895743239,44
1405877400,1221,43.7871,-87.11709,5.75228162842845,45
1405876500,1221,43.76792,-87.13699,3.21715154548801,347
1405875600,1221,43.75471,-87.13385,3.99151418483609,312
1405874700,1221,43.7418,-87.11934,4.74311143172997,315
1405873800,1221,43.72589,-87.10312,5.02283002653511,315
1405872900,1221,43.70923,-87.0856,5.90343410461997,319
1405872000,1221,43.68859,-87.0671,5.69051226433143,319
1405871100,1221,43.6688,-87.04905,5.9112690488791,321
1405870200,1221,43.64783,-87.0312,5.97385766352862,320
1405869300,1221,43.62685,-87.0127,4.97077619506888,323
1405868400,1221,43.60891,-86.99841,5.44820189880282,324
1405867507,1221,43.58936,-86.98297,6.30620228995374,327
1405866600,1221,43.56591,-86.966,5.803335501678,338
1405865700,1221,43.54289,-86.9558,6.87421368324881,64
1405864800,1221,43.52827,-86.98977,6.37185515456424,60
1405863900,1221,43.51283,-87.01955,6.16508285715041,58
1405863000,1221,43.49719,-87.04764,5.50068118623024,55
1405862100,1221,43.48247,-87.07185,5.19683682721431,48
1405861200,1221,43.46661,-87.09216,5.38311205046651,44
1405860300,1221,43.44922,-87.11167,6.67089929236962,45
1405859400,1221,43.42802,-87.13642,6.97870516489772,46
1405858575,1221,43.40807,-87.16075,6.95453412069748,42
1405857600,1221,43.38347,-87.18758,6.82794091901492,35
1405856700,1221,43.35937,-87.20837,6.76009788060062,36
1405855800,1221,43.33593,-87.22984,7.55974237929592,33
1405854905,1221,43.30906,-87.25196,7.79926847818498,28
1405854000,1221,43.27994,-87.27232,8.52371904698588,24
1405853100,1221,43.2473,-87.29153,6.80567170113032,22
1405852200,1221,43.22095,-87.3059,5.53954656658043,28
1405851300,1221,43.20072,-87.32114,5.50192245339523,28
1405850406,1221,43.18085,-87.33639,4.95766209953968,36
1405849500,1221,43.16434,-87.35372,4.61058747995686,31
1405848600,1221,43.14834,-87.36829,5.7178862746356,24
1405847700,1221,43.12707,-87.38299,6.22153958869384,18
1405846800,1221,43.10279,-87.39542,3.97915339555282,342
1405845900,1221,43.08727,-87.38744,4.16498273260989,334
1405845000,1221,43.07229,-87.37545,3.96657656231454,340
1405844100,1221,43.05711,-87.36651,4.28959933867425,350
1405843200,1221,43.03967,-87.36117,4.63421673714998,344
1405842300,1221,43.0215,-87.35224,3.79746638718448,347
1405841502,1221,43.00805,-87.34679,2.44391709519086,357
1405840500,1221,42.99675,-87.34556,2.50829605440011,0
1405839600,1221,42.9863,-87.34559,2.66740416184083,5
1405838700,1221,42.97528,-87.34755,2.37430465912866,12
1405837800,1221,42.9658,-87.35141,2.61696891402199,360
1405836906,1221,42.95497,-87.35135,1.75788716776968,355
1405836000,1221,42.94765,-87.35015,1.90703127800537,350
1405835100,1221,42.93997,-87.34737,1.58106237867136,42
1405834200,1221,42.93601,-87.35456,1.80456096435183,51
1405833300,1221,42.93239,-87.36356,2.12737413017485,41
1405832400,1221,42.92702,-87.37319,2.2152055839556,26
1405831500,1221,42.91956,-87.38061,2.09739110965232,24
1405830600,1221,42.9123,-87.38725,1.65935280932024,24
1405829700,1221,42.90663,-87.39265,1.91421675838107,24
1405828800,1221,42.9001,-87.3989,3.02737385490199,23
1405827900,1221,42.88971,-87.40866,3.58623595407469,24
1405827003,1221,42.87766,-87.4206,3.73008517943644,22
1405826100,1221,42.86477,-87.43257,4.90580983476495,17
1405825207,1221,42.84694,-87.44575,5.5029816469495,15
1405824300,1221,42.82606,-87.45924,5.56956653498134,12
1405823400,1221,42.80463,-87.47137,5.88051480353176,12
1405822500,1221,42.78213,-87.48458,6.1321613586005,10
1405821600,1221,42.75822,-87.49684,5.90057741438603,14
1405820700,1221,42.73674,-87.51312,6.06541853869471,14
1405819800,1221,42.71538,-87.5315,4.90297541097625,13
1405818900,1221,42.69789,-87.54586,5.42009991054139,11
1405818000,1221,42.67803,-87.56048,5.45583584081847,6
1405817100,1221,42.65636,-87.56981,4.46127045732154,9
1405816200,1221,42.63994,-87.58165,3.13731203615528,10
1405815374,1221,42.62973,-87.59021,2.87227978245345,8
1405814400,1221,42.61811,-87.59798,4.00721819520469,6
1405813500,1221,42.60257,-87.60627,5.32125614004505,5
1405812600,1221,42.58161,-87.61608,5.8519589243365,3
1405811707,1221,42.55842,-87.62543,5.03557699804613,4
1405810800,1221,42.5386,-87.63542,5.35064175266424,2
1405809900,1221,42.51707,-87.64326,4.95715806875142,0
1405809000,1221,42.49642,-87.64369,5.94951567419074,360
1405808100,1221,42.47172,-87.64088,7.01386905304466,360
1405807200,1221,42.44261,-87.63743,8.29195189360023,0
1405806300,1221,42.4081,-87.63956,9.50389575588265,0
1405805400,1221,42.36857,-87.64263,9.04064600795017,360
1405804500,1221,42.33091,-87.6418,9.45668562320758,359
1405803600,1221,42.29165,-87.63734,8.50590304615816,357
1405802700,1221,42.25708,-87.62681,8.59864137942231,356
1405801807,1221,42.22259,-87.6152,11.1091703695139,359
1405800906,1221,42.17637,-87.61081,11.1823465489072,356
1405800000,1221,42.13026,-87.59926,11.0064938364463,359
1405799100,1221,42.08445,-87.59652,10.4215550043206,359
1405798200,1221,42.04107,-87.59407,9.6588090062798,359
1405797300,1221,42.00084,-87.59284,8.72113014121297,0
1405796400,1221,41.96451,-87.59355,8.16964766904934,357
1405795500,1221,41.93063,-87.58917,8.1363292544189,351
1405794600,1221,41.89769,-87.57842,4.78227103132219,352
1405793700,1221,41.87814,-87.57326,0.366772540361902,337
1405792800,1221,41.87685,-87.57216,0.980792643140594,4
1405791900,1221,41.87279,-87.57278,0.841190448601636,159
1405791000,1221,41.87586,-87.57505,0.886259776354902,341
1405790100,1221,41.87254,-87.57288,0.961725864123386,91
1405789200,1221,41.87261,-87.57826,0.0439641814961766,158
1405788403,1221,41.87275,-87.57837,0.0622257807265136,324
1405787400,1221,41.87255,-87.57809,5.44365635316155,158
1405786500,1221,41.89194,-87.59389,3.23400237468037,28
1405785600,1221,41.88138,-87.60513,1.84649089892028,100
1405784700,1221,41.88229,-87.61539,0.0074192693181124,170
1405783800,1221,41.88232,-87.6154,0.0209472972140777,27
1405782900,1221,41.88225,-87.61547,0.0160935123369414,211
1405782000,1221,41.8823,-87.61541,0.0029924708635644,333
1405781100,1221,41.88229,-87.6154,0.00357410007135625,0
1405780200,1221,41.88229,-87.61538,0.0596315100031176,263
1405779307,1221,41.88231,-87.61505,0,0
1406012700,829,45.84964,-84.61464,1.67293302607278,355
1406012400,829,45.84737,-84.61393,2.76743072551025,354
1406012100,829,45.84363,-84.61266,1.43550121782537,1
1406011800,829,45.84164,-84.61283,1.3050541387729,37
1406011500,829,45.84078,-84.61512,2.18022880066886,110
1406011200,829,45.84122,-84.61942,1.8348461956895,76
1406010900,829,45.84097,-84.62306,0.502908743564047,291
1406010600,829,45.84086,-84.62207,1.07003714818909,7
1406010300,829,45.83943,-84.62265,1.36016689554558,16
1406010000,829,45.8379,-84.62424,1.38355607421875,164
1406009700,829,45.83946,-84.62585,1.41448367523942,183
1406009400,829,45.84141,-84.62551,0.588225604847796,357
1406009107,829,45.84062,-84.62535,1.00131037894529,15
1406008800,829,45.83943,-84.62647,0.629474646866295,13
1406008500,829,45.83867,-84.62709,0.697474115322637,14
1406008200,829,45.83785,-84.62783,1.46257799938259,28
1406007900,829,45.83662,-84.63015,1.34181815802237,26
1406007600,829,45.83544,-84.63222,1.30858312139717,144
1406007300,829,45.83631,-84.63451,0.525278340871969,162
1406007007,829,45.83686,-84.63516,1.25757614249291,162
1406006700,829,45.83824,-84.63679,0.761450308217663,158
1406006400,829,45.83899,-84.63786,0.917995613458503,167
1406006100,829,45.8401,-84.63876,0.940221737966269,34
1406005800,829,45.83942,-84.64036,2.51787886067854,33
1406005500,829,45.83756,-84.64461,3.30141818059892,29
1406005200,829,45.83491,-84.64998,1.37968156814776,0
1406004900,829,45.83491,-84.65273,1.91481198452828,170
1406004600,829,45.83734,-84.65428,1.76538315982596,168
1406004300,829,45.83952,-84.65589,1.4307999019604,153
1406004000,829,45.84075,-84.65813,2.98917354335108,19
1406003700,829,45.83757,-84.66196,3.40977433698442,17
1406003400,829,45.83382,-84.66611,2.71456808093146,16
1406003100,829,45.83076,-84.66927,1.53146278708372,17
1406002800,829,45.82909,-84.67116,0.96823448333895,19
1406002500,829,45.82809,-84.67245,0.452845113061974,29
1406002200,829,45.82773,-84.67319,0.746900752052133,26
1406001900,829,45.82708,-84.67435,1.05980758302527,26
1406001600,829,45.82617,-84.67601,0.874249167270426,18
1406001300,829,45.82524,-84.67713,0.410139649588452,14
1406001000,829,45.82476,-84.67757,0.238164561373101,354
1406000700,829,45.82444,-84.67745,0.442592910061696,9
1406000400,829,45.82387,-84.67778,0.487355991092314,25
1406000100,829,45.82344,-84.67853,0.580601257103116,50
1405999800,829,45.82319,-84.67963,0.690232722466507,40
1405999500,829,45.82279,-84.68088,1.17537919626768,66
1405999200,829,45.82252,-84.68319,1.47943673098848,31
1405998900,829,45.82142,-84.6856799999999,2.83733856881989,27
1405998600,829,45.8191,-84.6902499999999,1.15907428757768,50
1405998300,829,45.81861,-84.69245,0.816439171876598,120
1405998000,829,45.81885,-84.6940399999999,0.911193901361764,78
1405997700,829,45.81875,-84.69585,0.792952554169157,91
1405997400,829,45.81876,-84.69743,1.03803757480506,76
1405997100,829,45.81863,-84.69949,1.62350822661621,72
1405996800,829,45.81835,-84.7027,1.59940041819469,65
1405996500,829,45.81797,-84.70584,2.6918324717007,54
1405996200,829,45.817,-84.7110199999999,2.86745055510628,68
1405995907,829,45.81643,-84.71654,3.41906687923632,74
1405995600,829,45.8159,-84.7234699999999,4.01727926233928,72
1405995300,829,45.81525,-84.7314199999999,3.33442536245954,67
1405994400,829,45.81314,-84.7511199999999,4.08278870888404,95
1405993500,829,45.81372,-84.7755099999999,4.82118991429278,86
1405992600,829,45.81325,-84.8043199999999,5.03909438765653,91
1405991700,829,45.81334,-84.8344399999999,5.63239678032336,93
1405990807,829,45.81374,-84.8678399999999,6.45060489648148,101
1405989900,829,45.81576,-84.9065899999999,6.55561497842324,105
1405989000,829,45.8185,-84.9455799999999,6.41744920743521,109
1405988100,829,45.82202,-84.9836099999999,6.31936628118512,78
1405987200,829,45.81994,-85.0212699999999,6.89726899547182,64
1405986300,829,45.81478,-85.0618299999999,6.78809759440861,85
1405985407,829,45.8139,-85.1020699999999,5.75550318430993,51
1405984500,829,45.80713,-85.1353499999999,7.24879604920911,4
1405983600,829,45.77755,-85.1440799999999,6.70830029313452,8
1405980000,829,45.68791,-85.2397799999999,6.94626392227962,3
1405979100,829,45.66074,-85.2540399999999,7.12896253265952,2
1405978200,829,45.6328,-85.2684499999999,7.51529887241195,3
1405977300,829,45.60633,-85.2923599999999,7.53286917771646,0
1405975507,829,45.55195,-85.3364399999999,7.2217401469374,1
1405974600,829,45.52621,-85.3593199999999,7.14661516729076,3
1405973700,829,45.50094,-85.3817899999999,7.27121965981965,3
1405972804,829,45.47409,-85.4013799999999,7.21791450769389,4
1405971900,829,45.44717,-85.4209099999999,7.41769086390491,7
1405971000,829,45.42099,-85.4443099999999,7.579980653497,6
1405970100,829,45.39224,-85.4629199999999,7.36803019061024,8
1405968300,829,45.33617,-85.4985099999999,7.34459394769458,9
1405967400,829,45.30854,-85.5172099999999,6.88810225829017,11
1405966500,829,45.28325,-85.5364899999999,6.53540844182172,37
1405965607,829,45.27081,-85.5705699999999,6.79537902547233,28
1405964700,829,45.25327,-85.6025399999999,6.85057624232735,24
1405963800,829,45.2332,-85.6313599999999,7.18458760744999,25
1405962900,829,45.212,-85.6613599999999,7.04592934986199,26
1405962000,829,45.19116,-85.6906999999999,7.03806478721933,31
1405961100,829,45.17171,-85.7218299999999,6.36990237483622,34
1405960200,829,45.155,-85.7510699999999,5.78521180824755,34
1405959300,829,45.13961,-85.7773699999999,5.83555699058064,31
1405958400,829,45.1227,-85.8021299999999,6.09795315096214,32
1405957500,829,45.10476,-85.8276199999999,6.36163524776496,30
1405956600,829,45.08521,-85.8529699999999,6.26294600634684,31
1405955700,829,45.0659,-85.8778199999999,5.55303058117013,36
1405954800,829,45.04997,-85.9015699999999,6.60879014200682,37
1405953900,829,45.03127,-85.9301699999999,6.82505127977702,44
1405953000,829,45.01433,-85.9624799999999,6.5861675175114,49
1405952100,829,44.99942,-85.9950599999999,6.55389493414041,53
1405951207,829,44.98578,-86.0281599999999,6.72158593187788,55
1405950300,829,44.97243,-86.0633099999999,6.65997607135475,64
1405949400,829,44.9625,-86.0999299999999,6.353582258127,64
1405948500,829,44.95272,-86.1346899999999,6.6309961262325,72
1405947600,829,44.9458,-86.1724799999999,6.94810637892741,73
1405946700,829,44.93885,-86.2121799999999,6.73486680997676,67
1405945800,829,44.92956,-86.2495799999999,6.80597864616412,65
1405944900,829,44.91933,-86.2869299999999,6.76972454399365,64
1405944006,829,44.90844,-86.3233799999999,6.47317915960062,52
1405943100,829,44.89316,-86.3550599999999,7.14026748454177,30
1405942207,829,44.86827,-86.3774499999999,6.95248345808641,19
1405941300,829,44.84087,-86.3916499999999,7.08834881996915,13
1405940400,829,44.81221,-86.4016899999999,6.99853865370012,13
1405939500,829,44.78387,-86.4113499999999,6.57984995449235,15
1405938600,829,44.7574,-86.4213899999999,6.75530075810172,14
1405937700,829,44.73007,-86.4308499999999,7.0742333086164,16
1405936800,829,44.70158,-86.4414699999999,7.00040688677299,15
1405935900,829,44.67327,-86.4513299999999,6.40520618421509,13
1405935000,829,44.64718,-86.4592099999999,5.89409643751832,13
1405934100,829,44.62312,-86.4661099999999,5.79173422499382,15
1405933200,829,44.59965,-86.4739799999999,5.65310543941019,12
1405932307,829,44.57669,-86.4800899999999,5.98390847276464,13
1405931400,829,44.55201,-86.48669,5.91965343582685,12
1405930500,829,44.52772,-86.49268,5.87566449644804,13
1405929600,829,44.50365,-86.4989299999999,5.83444191468317,12
1405928700,829,44.47969,-86.5046699999999,5.82564091914514,13
1405927800,829,44.4558,-86.5106699999999,5.81452970158793,9
1405926900,829,44.43177,-86.5149599999999,5.99307679076528,16
1405926000,829,44.40738,-86.5224399999999,5.81708213536859,18
1405925100,829,44.38388,-86.5307299999999,5.30687948449848,15
1405924200,829,44.36224,-86.5370699999999,5.32269347379392,16
1405923302,829,44.3406,-86.5435199999999,5.37989867225134,16
1405922400,829,44.31862,-86.5499999999999,5.41929614509524,20
1405921500,829,44.29682,-86.5582099999999,5.55609126643403,17
1405920600,829,44.27426,-86.5654499999999,5.33684120277766,16
1405919700,829,44.25252,-86.5719599999999,5.85872192693092,19
1405918807,829,44.22903,-86.5801899999999,6.01654187848174,18
1405917900,829,44.20443,-86.5881999999999,6.09191063138463,18
1405917000,829,44.17971,-86.5962199999999,5.88262614329696,17
1405916100,829,44.15579,-86.6036599999999,5.60065631974521,12
1405915200,829,44.13275,-86.6087999999999,5.38706484903247,10
1405914300,829,44.11048,-86.6126799999999,4.87573533230032,3
1405913400,829,44.09018,-86.6136999999999,4.99210570992331,9
1405912500,829,44.06952,-86.6170299999999,5.0573480864382,9
1405911600,829,44.04858,-86.6202799999999,5.1800024495074,14
1405910707,829,44.02751,-86.6255899999999,5.64291366366502,14
1405909800,829,44.00417,-86.6312499999999,5.63809549749382,14
1405908900,829,43.98107,-86.6371699999999,5.70346820379878,14
1405908000,829,43.9577,-86.6431399999999,5.9072479532049,13
1405907100,829,43.93341,-86.6486399999999,6.03706911978708,12
1405906200,829,43.90854,-86.6538499999999,5.91008338234173,16
1405905300,829,43.88441,-86.6606499999999,6.28600929180748,20
1405904407,829,43.85933,-86.6700799999999,5.71037177308227,23
1405903500,829,43.83644,-86.6799699999999,6.0404408241947,23
1405902600,829,43.81237,-86.6901499999999,6.25281296992364,26
1405901700,829,43.7879,-86.7025299999999,6.26721057740104,22
1405900800,829,43.76293,-86.7130999999999,6.4888486113389,30
1405899900,829,43.73802,-86.7276399999999,5.3374540471177,30
1405899000,829,43.71764,-86.7399499999999,5.20579027143756,30
1405898100,829,43.69774,-86.7518799999999,5.13241930381946,28
1405897207,829,43.67808,-86.7629099999999,5.05955381891636,28
1405896300,829,43.65834,-86.77376,4.74234760492488,25
1405895400,829,43.63973,-86.78293,4.65275898119694,25
1405894500,829,43.62145,-86.79184,4.29331196447887,26
1405893600,829,43.60472,-86.80058,4.1884590588506,24
1405892700,829,43.58826,-86.8085799999999,3.96712658126968,23
1405891800,829,43.57256,-86.81571,4.28345807082845,23
1405890900,829,43.55565,-86.82358,5.29736969306551,18
1405890000,829,43.53429,-86.83124,5.10379199559137,18
1405889100,829,43.51373,-86.83872,4.88664722984818,15
1405888207,829,43.49403,-86.8448799999999,4.74315281149427,5
1405887300,829,43.47417,-86.84691,4.68576847000058,3
1405886400,829,43.45467,-86.84818,4.58727658327327,5
1405885500,829,43.4356099999999,-86.85011,4.4656548471234,10
1405884600,829,43.4172099999999,-86.8539,4.27897835486256,14
1405883700,829,43.39976,-86.85892,4.31429272563232,16
1405882800,829,43.38233,-86.86496,3.99019092723812,19
1405881900,829,43.36642,-86.87159,3.6352975222462,18
1405881000,829,43.35191,-86.87756,3.6927865371947,21
1405880106,829,43.33747,-86.88444,3.5827033758386,20
1405879200,829,43.32321,-86.89095,3.58164571902836,18
1405878300,829,43.30895,-86.89699,3.3867348162837,19
1405877400,829,43.29554,-86.90302,3.86433620710104,14
1405876500,829,43.27989,-86.90821,4.20956556516456,19
1405875600,829,43.2632699999999,-86.9159,3.72340101718007,20
1405874700,829,43.2486499999999,-86.92302,2.7462832651481,21
1405873800,829,43.23798,-86.9286899999999,2.83447233820992,27
1405872900,829,43.2274999999999,-86.9361599999999,3.34265484026064,26
1405872000,829,43.21497,-86.9444999999999,3.61530941240035,34
1405871100,829,43.20261,-86.9563099999999,3.2368430227935,29
1405870200,829,43.19089,-86.96546,3.00851274593991,21
1405869300,829,43.17926,-86.97187,3.19939234710488,33
1405868407,829,43.16841,-86.9822399999999,3.32977111873168,30
1405867500,829,43.15647,-86.9922099999999,3.63026232401632,32
1405866600,829,43.14394,-87.0038199999999,3.56312583679112,27
1405865700,829,43.13105,-87.01391,4.44910504837664,34
1405864800,829,43.1163,-87.0292899999999,4.17364628599421,31
1405863900,829,43.1019,-87.0426399999999,4.01281959541801,19
1405863000,829,43.08643,-87.0513199999999,4.01044298172316,15
1405862100,829,43.0705,-87.0582199999999,4.39059349152733,20
1405861200,829,43.05374,-87.0682499999999,4.1718206621412,18
1405860300,829,43.03767,-87.07731,4.72806309062849,31
1405859400,829,43.02199,-87.09362,5.12295896402345,36
1405858500,829,43.00652,-87.11373,4.63597696846255,36
1405857606,829,42.99271,-87.13194,4.79897981159768,31
1405856700,829,42.97706,-87.14924,4.50187238747328,29
1405855800,829,42.96232,-87.16509,4.34566657118277,21
1405854900,829,42.94648,-87.17707,3.43967291590604,30
1405854000,829,42.93547,-87.1896,4.23643694096193,26
1405853100,829,42.92116,-87.20371,4.86624608638845,18
1405852200,829,42.90306,-87.21618,5.08486886024508,22
1405851300,829,42.88538,-87.2321099999999,4.65860742358683,22
1405850400,829,42.86925,-87.2468399999999,4.2011198445658,25
1405849500,829,42.85544,-87.2615099999999,3.0789192626766,27
1405848600,829,42.84585,-87.2731299999999,2.72481412143346,31
1405847700,829,42.83802,-87.2843399999999,2.47637747886413,21
1405846800,829,42.8296,-87.2924699999999,3.52726903422476,20
1405845900,829,42.81748,-87.3037999999999,4.45705764399288,23
1405845007,829,42.80323,-87.3197199999999,4.52760992752572,21
1405844100,829,42.78807,-87.3353499999999,4.67371005436484,19
1405843200,829,42.77231,-87.3509299999999,4.07433299437126,22
1405842300,829,42.75943,-87.3659899999999,3.16218394205731,19
1405841400,829,42.74896,-87.3768799999999,2.74414527352481,17
1405840500,829,42.73958,-87.3857799999999,2.92129194042828,18
1405839600,829,42.72996,-87.3959299999999,2.52716342536788,24
1405838700,829,42.72277,-87.4063999999999,2.0042394342027,24
1405837800,829,42.71705,-87.4146799999999,2.26141837353443,23
1405836906,829,42.71057,-87.4238699999999,2.66595049116901,25
1405836000,829,42.7033,-87.4354299999999,2.94956657859909,21
1405835100,829,42.69455,-87.4471699999999,2.31497271482371,28
1405834200,829,42.68903,-87.4579299999999,0.690272393450258,29
1405833300,829,42.68744,-87.4611899999999,0.688877689041913,24
1405832400,829,42.68563,-87.4642199999999,1.29953825109546,26
1405831500,829,42.68236,-87.4700899999999,2.1313466228719,19
1405830600,829,42.67593,-87.4784199999999,2.46784838501834,15
1405829700,829,42.66784,-87.4870499999999,3.08284160922041,25
1405828800,829,42.66028,-87.5011699999999,3.10610407952939,21
1405827900,829,42.65206,-87.5147599999999,4.24587694519744,18
1405827007,829,42.63991,-87.5319799999999,4.0758954167814,14
1405826100,829,42.62702,-87.5472799999999,4.20512850088227,7
1405825200,829,42.61119,-87.5574799999999,4.85053721632686,8
1405824300,829,42.59354,-87.5708499999999,4.86671220070497,6
1405823400,829,42.57506,-87.5821799999999,4.88991076825816,3
1405822500,829,42.55541,-87.5894799999999,4.62052591387288,2
1405821600,829,42.53647,-87.5941499999999,4.34614945908847,0
1405820700,829,42.51838,-87.5952099999999,3.99260379743927,360
1405819800,829,42.50175,-87.5947199999999,3.42510239714224,360
1405818907,829,42.4876,-87.5940499999999,3.16886458388901,0
1405818000,829,42.47432,-87.5951499999999,3.8915004920734,0
1405817100,829,42.45812,-87.5960199999999,3.66868581227525,1
1405816200,829,42.44315,-87.6001999999999,2.90371052842646,0
1405815300,829,42.4314,-87.6040999999999,1.94906290961433,0
